source	target	type
182449794	vamo	Undirected
1488603410	vamo	Undirected
4190958729	vamo	Undirected
194400022	vamo	Undirected
2917747035	vamo	Undirected
396117650	vamo	Undirected
433762102	vamo	Undirected
3878575115	vamo	Undirected
737106423776223232	vamo	Undirected
1119586958	vamo	Undirected
3442706175	vamo	Undirected
127133897	vamo	Undirected
2939078896	vamo	Undirected
2939078896	vamo	Undirected
2939078896	vamo	Undirected
2199823890	vamo	Undirected
2174924623	vamo	Undirected
1167291733	vamo	Undirected
1167291733	vamo	Undirected
710143398	vamo	Undirected
210934974	vamo	Undirected
1499005789	vamos	Undirected
2199960344	vamos	Undirected
3161489278	vampire	Undirected
162522787	vampiros	Undirected
1218805825	van	Undirected
1629017545	vanabreu1	Undirected
187397892	vano	Undirected
376491191	vaquero	Undirected
142411281	varela	Undirected
1666774358	vargas	Undirected
1143014989	vargas	Undirected
1470922604	varón	Undirected
321677787	varón	Undirected
1375781988	varón	Undirected
1218805825	vas	Undirected
737106423776223232	vas	Undirected
201515412	vaso	Undirected
373236545	vaso	Undirected
2593776893	vasos	Undirected
2178990775	vasos	Undirected
263418736	vaticinios	Undirected
430271228	vayas	Undirected
394245811	vaza	Undirected
2199823890	vazio	Undirected
1629017545	vces	Undirected
2696424289	vcs	Undirected
1629017545	vcs	Undirected
369007527	vdd	Undirected
2996822488	vea	Undirected
445590046	vea	Undirected
143333551	vea	Undirected
2463836414	vea	Undirected
194301750	veas	Undirected
58268740	veas	Undirected
353420634	veas	Undirected
1470922604	veces	Undirected
4554116175	veces	Undirected
4554116175	veces	Undirected
63487335	veces	Undirected
2996822488	veces	Undirected
619294138	veces	Undirected
786196795	veces	Undirected
445590046	veces	Undirected
288076653	veces	Undirected
167626218	veces	Undirected
2699396568	veces	Undirected
238003029	veces	Undirected
81341956	veces	Undirected
2699454141	veces	Undirected
3338431348	veces	Undirected
457117809	veces	Undirected
1493216839	veces	Undirected
297037057	veces	Undirected
2339554874	veces	Undirected
2339554874	veces	Undirected
2420033737	veces	Undirected
2420033737	veces	Undirected
279251343	veces	Undirected
221813630	veces	Undirected
2912244935	veces	Undirected
3423315563	veces	Undirected
292580821	veces	Undirected
132395014	veces	Undirected
556455599	veces	Undirected
2939078896	veces	Undirected
363990391	veces	Undirected
142823949	veces	Undirected
3010689082	veces	Undirected
2936236240	veces	Undirected
60119896	veces	Undirected
2428114045	veces	Undirected
289624118	veces	Undirected
194282519	veces	Undirected
2723022979	veces	Undirected
554009654	veces	Undirected
554009654	veces	Undirected
1925278825	veces	Undirected
263465864	veces	Undirected
438478720	veces	Undirected
2156280232	veces	Undirected
44770825	veces	Undirected
130277503	veces	Undirected
2443145500	veces	Undirected
2443145500	veces	Undirected
138228297	veces	Undirected
281718708	veces	Undirected
97505976	veces	Undirected
305217645	veces	Undirected
3405007420	veces	Undirected
97917118	veces	Undirected
262882998	vecina	Undirected
262882998	vecina	Undirected
359534949	vecina	Undirected
310607677	vecinas	Undirected
376491191	vecindario	Undirected
130277503	vecinita	Undirected
118901460	vecino	Undirected
102833442	vecino	Undirected
730206748687147008	vecino	Undirected
86849344	vecino	Undirected
98934100	vecinos	Undirected
119942322	vecis	Undirected
898160658	vee	Undirected
512441590	vee	Undirected
2427554907	veeguenza	Undirected
1129654105	vega	Undirected
211928720	vegas	Undirected
746522074529792000	vehículos	Undirected
497902664	vei	Undirected
2696424289	vejo	Undirected
2696424289	vejo	Undirected
2307434274	vejo	Undirected
266911480	vejo	Undirected
818497525	vela	Undirected
818497525	vela	Undirected
258429032	veldad	Undirected
441214660	velez	Undirected
191093378	velocidad	Undirected
188885751	velocidad	Undirected
219432146	velorio	Undirected
468660774	vem	Undirected
2671098944	vem	Undirected
2671098944	vem	Undirected
2671098944	vem	Undirected
2981567788	vem	Undirected
2981567788	vem	Undirected
2981567788	vem	Undirected
406577601	vemola	Undirected
114857164	ven	Undirected
76413736	ven	Undirected
288966869	venas	Undirected
991354440	vencida	Undirected
187656959	vencida	Undirected
1301126714	veneno	Undirected
258429032	venezolana	Undirected
166396317	venezolana	Undirected
354459765	venezolana	Undirected
354459765	venezolana	Undirected
2463836414	venezolana	Undirected
2593776893	venezolanos	Undirected
17916058	venezuela	Undirected
17916058	venezuela	Undirected
17916058	venezuela	Undirected
17916058	venezuela	Undirected
17916058	venezuela	Undirected
17916058	venezuela	Undirected
17916058	venezuela	Undirected
17916058	venezuela	Undirected
2593776893	venezuela	Undirected
211690223	venezuela	Undirected
2427554907	venezuela	Undirected
2192612209	venezuela	Undirected
1599887479	venezuela	Undirected
259099239	venezuela	Undirected
734572871574519809	venezuela	Undirected
47122359	venezuela	Undirected
520845240	venezuela	Undirected
114293910	venezuela	Undirected
292345675	venezuela	Undirected
61732880	venezuela	Undirected
3242791859	venezuela	Undirected
3242791859	venezuela	Undirected
458460568	venezuela	Undirected
458460568	venezuela	Undirected
109382115	venezuela	Undirected
466952241	venezuela	Undirected
738402919586902016	venezuela	Undirected
293774650	venezuela	Undirected
197777293	venezuela	Undirected
2463836414	venga	Undirected
180217114	venga	Undirected
254277716	venganza	Undirected
151728299	venganzas	Undirected
166768987	veni	Undirected
293328268	venia	Undirected
991354440	venirse	Undirected
260268494	venmo	Undirected
2696424289	venom	Undirected
194023021	venta	Undirected
735504559729168384	venta	Undirected
1077048704	venta	Undirected
574926017	ventana	Undirected
117592799	ventana	Undirected
729038346467545089	ventana	Undirected
86849344	ventiada	Undirected
197904088	vento	Undirected
321540233	ver	Undirected
3348425236	ver	Undirected
3348425236	ver	Undirected
265205363	verano	Undirected
230788749	verano	Undirected
332309818	verano	Undirected
2933222332	veras	Undirected
432270320	verbal	Undirected
432270320	verbal	Undirected
183701631	verbo	Undirected
430271228	verdad	Undirected
2593776893	verdad	Undirected
931025516	verdad	Undirected
619294138	verdad	Undirected
156104912	verdad	Undirected
445590046	verdad	Undirected
147358249	verdad	Undirected
2232981872	verdad	Undirected
76034062	verdad	Undirected
2835601896	verdad	Undirected
2835601896	verdad	Undirected
2835601896	verdad	Undirected
2835601896	verdad	Undirected
2835601896	verdad	Undirected
2835601896	verdad	Undirected
966675986	verdad	Undirected
340166158	verdad	Undirected
1375781988	verdad	Undirected
219432146	verdad	Undirected
102159162	verdad	Undirected
358456472	verdad	Undirected
156008764	verdad	Undirected
1383349206	verdad	Undirected
2377709905	verdad	Undirected
165511213	verdad	Undirected
2436276294	verdad	Undirected
337199584	verdad	Undirected
2788427104	verdad	Undirected
41001896	verdad	Undirected
3291893753	verdad	Undirected
276120174	verdad	Undirected
622033873	verdad	Undirected
282662529	verdad	Undirected
1924177310	verdad	Undirected
979636303	verdad	Undirected
288966869	verdad	Undirected
2939078896	verdad	Undirected
2627553396	verdad	Undirected
54122382	verdad	Undirected
115995214	verdad	Undirected
28917369	verdad	Undirected
623900809	verdad	Undirected
194282519	verdad	Undirected
632582258	verdad	Undirected
554009654	verdad	Undirected
1925278825	verdad	Undirected
368429082	verdad	Undirected
61732880	verdad	Undirected
1348221673	verdad	Undirected
2488406532	verdad	Undirected
4109223265	verdad	Undirected
109382115	verdad	Undirected
130310377	verdad	Undirected
130310377	verdad	Undirected
2825512643	verdad	Undirected
386185904	verdad	Undirected
1401053760	verdad	Undirected
2443145500	verdad	Undirected
413503592	verdad	Undirected
277777156	verdad	Undirected
885117830	verdad	Undirected
236382390	verdade	Undirected
110842397	verdade	Undirected
3348425236	verdade	Undirected
187734248	verdadera	Undirected
166396317	verdadera	Undirected
227063269	verdadera	Undirected
193985565	verdaderas	Undirected
2835601896	verdadero	Undirected
2835601896	verdadero	Undirected
54714148	verdadero	Undirected
1694746945	verdadero	Undirected
965000018	verdadero	Undirected
282627859	verdaderos	Undirected
348027006	verdaderos	Undirected
1894169083	verdades	Undirected
88428026	verdades	Undirected
445590046	verde	Undirected
217515114	verde	Undirected
281206883	verde	Undirected
458460568	verde	Undirected
200327618	verdes	Undirected
2526745062	verduras	Undirected
63005608	veredas	Undirected
2232981872	verg	Undirected
80400081	verga	Undirected
786196795	verga	Undirected
314899582	verga	Undirected
265205363	verga	Undirected
265205363	verga	Undirected
167626218	verga	Undirected
167626218	verga	Undirected
167626218	verga	Undirected
83158652	verga	Undirected
289679934	verga	Undirected
3878575115	verga	Undirected
431092912	verga	Undirected
2458842565	verga	Undirected
2967050109	verga	Undirected
276327855	verga	Undirected
3404774584	verga	Undirected
61340661	verga	Undirected
2939078896	verga	Undirected
2939078896	verga	Undirected
2916320056	verga	Undirected
1561597477	verga	Undirected
369717808	verga	Undirected
61732880	verga	Undirected
438478720	verga	Undirected
359534949	verga	Undirected
117292197	vergacion	Undirected
539936195	vergacion	Undirected
1561597477	vergaq	Undirected
1470922604	vergas	Undirected
410861950	vergas	Undirected
3939951317	vergonha	Undirected
3939951317	vergonha	Undirected
81341956	vergos	Undirected
166396317	verguenza	Undirected
737866815175569409	verguenza	Undirected
160018980	verguis	Undirected
339715629	vergüenza	Undirected
151728299	vergüenza	Undirected
403844957	vergüenza	Undirected
277777156	vergüenza	Undirected
495473556	veria	Undirected
1075267482	verificadores	Undirected
102159162	verifique	Undirected
162522787	verla	Undirected
162522787	verla	Undirected
203403958	verla	Undirected
61732880	verla	Undirected
140478307	verla	Undirected
1704924738	verlaine	Undirected
305103941	verlas	Undirected
2192612209	verlo	Undirected
1184276251	verlo	Undirected
1121419172	verlo	Undirected
466125194	verlo	Undirected
840998341	verlos	Undirected
388012768	vernos	Undirected
2428114045	vernos	Undirected
2329472066	vernos	Undirected
277777156	verrugas	Undirected
2696424289	versailles	Undirected
220090377	version	Undirected
151728299	versión	Undirected
619294138	versos	Undirected
842874800	versão	Undirected
145501525	versículo	Undirected
287729845	verte	Undirected
991354440	verte	Undirected
1114869834	verte	Undirected
2377709905	verte	Undirected
2933222332	verte	Undirected
3089936465	verte	Undirected
2429141982	verte	Undirected
286874807	verte	Undirected
151561586	verte	Undirected
352356850	verte	Undirected
352356850	verte	Undirected
197529749	verte	Undirected
248395405	verte	Undirected
2864363461	verte	Undirected
1568667254	verte	Undirected
1335212304	verte	Undirected
294181907	verte	Undirected
2590007611	verás	Undirected
1218805825	ves	Undirected
4928013196	vesga	Undirected
3012714072	vessel	Undirected
3012714072	vessel	Undirected
1246335835	vestido	Undirected
78651416	vestido	Undirected
459428374	vestido	Undirected
2840847243	vestido	Undirected
263989782	vestidos	Undirected
556455599	vestidos	Undirected
106180270	vestirte	Undirected
148828513	vestuario	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
17916058	vet	Undirected
396117650	vete	Undirected
345517723	vez8	Undirected
296353169	vezes	Undirected
368100064	vezes	Undirected
3939951317	vezes	Undirected
197589588	vezes	Undirected
321633959	vezes	Undirected
1265488531	veías	Undirected
61732880	veñ	Undirected
1301126714	veñ	Undirected
584257125	vgvg	Undirected
259099239	via	Undirected
3243882225	via	Undirected
3243882225	via	Undirected
3243882225	via	Undirected
149273299	viadinha	Undirected
127265385	viajas	Undirected
498501888	viaje	Undirected
568512308	viaje	Undirected
265205363	viaje	Undirected
268563415	viaje	Undirected
1491585847	viaje	Undirected
136054913	viaje	Undirected
2310335604	viaje	Undirected
556455599	viaje	Undirected
2916320056	viaje	Undirected
1455240200	viaje	Undirected
541847612	viaje	Undirected
386185904	viaje	Undirected
318810740	viajes	Undirected
4138898505	vibraciones	Undirected
376491191	vicente	Undirected
105167856	vicente	Undirected
858800774	vicentico	Undirected
87968677	vicepresidente	Undirected
439619170	viceroy	Undirected
4827701994	viciado	Undirected
286867815	vicio	Undirected
19057251	victim	Undirected
265205363	victima	Undirected
624226506	victima	Undirected
3761905815	victimario	Undirected
314899582	victor	Undirected
126710787	victor	Undirected
2211951529	victoria	Undirected
739340490554892288	victoria	Undirected
189697921	victoria	Undirected
353420634	victorinox	Undirected
227063269	vid	Undirected
50526936	vida	Undirected
201456694	vida	Undirected
201456694	vida	Undirected
3031756792	vida	Undirected
1246335835	vida	Undirected
468660774	vida	Undirected
82490924	vida	Undirected
2393164219	vida	Undirected
729285654736162816	vida	Undirected
308664457	vida	Undirected
872232643	vida	Undirected
614835957	vida	Undirected
1488603410	vida	Undirected
332547748	vida	Undirected
1894169083	vida	Undirected
1894169083	vida	Undirected
318810740	vida	Undirected
318810740	vida	Undirected
318810740	vida	Undirected
917933833	vida	Undirected
845574151	vida	Undirected
147358249	vida	Undirected
1311835567	vida	Undirected
204169940	vida	Undirected
2232981872	vida	Undirected
2232981872	vida	Undirected
2232981872	vida	Undirected
201515412	vida	Undirected
201515412	vida	Undirected
187734248	vida	Undirected
2448747546	vida	Undirected
706565063	vida	Undirected
2835601896	vida	Undirected
2835601896	vida	Undirected
2835601896	vida	Undirected
2701795509	vida	Undirected
840998341	vida	Undirected
840998341	vida	Undirected
1137625718	vida	Undirected
2525918616	vida	Undirected
162167203	vida	Undirected
743508613667381248	vida	Undirected
743508613667381248	vida	Undirected
258429032	vida	Undirected
333102982	vida	Undirected
356396662	vida	Undirected
278372795	vida	Undirected
273795323	vida	Undirected
375226690	vida	Undirected
176860818	vida	Undirected
322203077	vida	Undirected
322203077	vida	Undirected
315918406	vida	Undirected
315918406	vida	Undirected
358456472	vida	Undirected
935536740	vida	Undirected
624226506	vida	Undirected
624226506	vida	Undirected
1253203170	vida	Undirected
750148320	vida	Undirected
1959714054	vida	Undirected
138162589	vida	Undirected
410861950	vida	Undirected
30795592	vida	Undirected
296406499	vida	Undirected
153283664	vida	Undirected
273729393	vida	Undirected
1027354242	vida	Undirected
1696906302	vida	Undirected
3129248188	vida	Undirected
2377709905	vida	Undirected
2377709905	vida	Undirected
2377709905	vida	Undirected
259099239	vida	Undirected
259099239	vida	Undirected
3384842656	vida	Undirected
193985565	vida	Undirected
1170037040	vida	Undirected
332626891	vida	Undirected
332626891	vida	Undirected
136106755	vida	Undirected
179681888	vida	Undirected
173988732	vida	Undirected
2696424289	vida	Undirected
1614060590	vida	Undirected
1571238642	vida	Undirected
2933222332	vida	Undirected
2933222332	vida	Undirected
38045676	vida	Undirected
706159254902841344	vida	Undirected
223412761	vida	Undirected
434665733	vida	Undirected
1063038325	vida	Undirected
1063038325	vida	Undirected
361504916	vida	Undirected
2285688054	vida	Undirected
245952481	vida	Undirected
245952481	vida	Undirected
245952481	vida	Undirected
379351789	vida	Undirected
2458842565	vida	Undirected
1403395033	vida	Undirected
2474737978	vida	Undirected
247499107	vida	Undirected
247499107	vida	Undirected
1834124630	vida	Undirected
539936195	vida	Undirected
494494741	vida	Undirected
192934242	vida	Undirected
369758788	vida	Undirected
369758788	vida	Undirected
1697082883	vida	Undirected
2408079829	vida	Undirected
1573263488	vida	Undirected
1573263488	vida	Undirected
1573263488	vida	Undirected
395891429	vida	Undirected
406504287	vida	Undirected
4020863446	vida	Undirected
3423315563	vida	Undirected
561525268	vida	Undirected
117592799	vida	Undirected
169723976	vida	Undirected
379389775	vida	Undirected
285296494	vida	Undirected
622033873	vida	Undirected
622033873	vida	Undirected
500924601	vida	Undirected
288491888	vida	Undirected
191093378	vida	Undirected
191093378	vida	Undirected
349929041	vida	Undirected
349929041	vida	Undirected
340665499	vida	Undirected
190765500	vida	Undirected
388964124	vida	Undirected
388964124	vida	Undirected
391534355	vida	Undirected
90534993	vida	Undirected
352356850	vida	Undirected
3060396744	vida	Undirected
3060396744	vida	Undirected
3060396744	vida	Undirected
3241429947	vida	Undirected
2658377716	vida	Undirected
2939078896	vida	Undirected
2939078896	vida	Undirected
1900454335	vida	Undirected
455888594	vida	Undirected
3081104615	vida	Undirected
378894922	vida	Undirected
315894096	vida	Undirected
383556641	vida	Undirected
292951254	vida	Undirected
339173600	vida	Undirected
3010689082	vida	Undirected
110742402	vida	Undirected
506771853	vida	Undirected
104834449	vida	Undirected
3389996355	vida	Undirected
553791935	vida	Undirected
553791935	vida	Undirected
553791935	vida	Undirected
553791935	vida	Undirected
553791935	vida	Undirected
205704540	vida	Undirected
194158584	vida	Undirected
194282519	vida	Undirected
194282519	vida	Undirected
710940212	vida	Undirected
286516548	vida	Undirected
2388133417	vida	Undirected
62435821	vida	Undirected
322426922	vida	Undirected
378315643	vida	Undirected
100109429	vida	Undirected
212781126	vida	Undirected
2895148132	vida	Undirected
554009654	vida	Undirected
1925278825	vida	Undirected
160248947	vida	Undirected
944826007	vida	Undirected
805876344	vida	Undirected
319876839	vida	Undirected
70876546	vida	Undirected
167939656	vida	Undirected
369717808	vida	Undirected
214108891	vida	Undirected
1385375114	vida	Undirected
72432785	vida	Undirected
553909607	vida	Undirected
1249747104	vida	Undirected
219857705	vida	Undirected
331365183	vida	Undirected
146942129	vida	Undirected
195245230	vida	Undirected
244697398	vida	Undirected
3242804955	vida	Undirected
327627684	vida	Undirected
1348221673	vida	Undirected
549584741	vida	Undirected
332309818	vida	Undirected
188885751	vida	Undirected
187656959	vida	Undirected
167147224	vida	Undirected
91282238	vida	Undirected
2488406532	vida	Undirected
104332457	vida	Undirected
418052160	vida	Undirected
131672751	vida	Undirected
1037830688	vida	Undirected
69745789	vida	Undirected
612257889	vida	Undirected
374732960	vida	Undirected
374732960	vida	Undirected
322832714	vida	Undirected
322832714	vida	Undirected
290744311	vida	Undirected
290744311	vida	Undirected
290744311	vida	Undirected
309264004	vida	Undirected
307500542	vida	Undirected
402015385	vida	Undirected
457044510	vida	Undirected
386185904	vida	Undirected
147373118	vida	Undirected
2463836414	vida	Undirected
295262744	vida	Undirected
452590537	vida	Undirected
241210779	vida	Undirected
1206490566	vida	Undirected
133868678	vida	Undirected
1172733126	vida	Undirected
189697921	vida	Undirected
322941122	vida	Undirected
3020185499	vida	Undirected
2443145500	vida	Undirected
965000018	vida	Undirected
134487742	vida	Undirected
553138103	vida	Undirected
136041909	vida	Undirected
253575561	vida	Undirected
196868957	vida	Undirected
196868957	vida	Undirected
136381543	vida	Undirected
149254932	vida	Undirected
467940408	vida	Undirected
1020341034	vida	Undirected
358474651	vida	Undirected
901273962	vida	Undirected
634931674	vida	Undirected
196426435	vida	Undirected
387815184	vida	Undirected
372517122	vida	Undirected
275741399	vida	Undirected
2249400512	vida	Undirected
2249400512	vida	Undirected
2249400512	vida	Undirected
367894453	vida	Undirected
725736977681752066	vida	Undirected
2861996363	vida	Undirected
1854974809	vida	Undirected
355079249	vida	Undirected
405997219	vida	Undirected
321633959	vida	Undirected
3290865046	vida8	Undirected
2939078896	vidaa	Undirected
4547594854	vidadelvenezolano	Undirected
503180646	vidas	Undirected
177335863	vidas	Undirected
130310377	vidas	Undirected
367365969	videito	Undirected
553138103	videitos	Undirected
371967082	videl	Undirected
1587221360	video	Undirected
3098019551	video	Undirected
355756376	video	Undirected
420762331	video	Undirected
2192612209	video	Undirected
353877891	video	Undirected
353877891	video	Undirected
596744986	video	Undirected
84467509	video	Undirected
156008764	video	Undirected
156008764	video	Undirected
236382390	video	Undirected
236382390	video	Undirected
199762701	video	Undirected
634950417	video	Undirected
1347865218	video	Undirected
1862006665	video	Undirected
130399969	video	Undirected
348027006	video	Undirected
3242804955	video	Undirected
3238247428	video	Undirected
79348126	video	Undirected
2922214383	video	Undirected
2443145500	video	Undirected
3226556813	video	Undirected
247794986	videos	Undirected
355756376	videos	Undirected
353420634	videos	Undirected
2550955579	videos	Undirected
2205491551	videos	Undirected
939393300	videos	Undirected
1488603410	vidrio	Undirected
3740536283	vids	Undirected
1704924738	vie	Undirected
939393300	viedo	Undirected
355756376	vieja	Undirected
258429032	vieja	Undirected
1099513272	vieja	Undirected
167651102	vieja	Undirected
2912244935	vieja	Undirected
2310335604	vieja	Undirected
716295817	vieja	Undirected
244343446	vieja	Undirected
2831323501	vieja	Undirected
282627859	viejas	Undirected
346908848	viejas	Undirected
378315643	viejas	Undirected
2828787912	viejas	Undirected
966675986	viejita	Undirected
284151262	viejita	Undirected
299912669	viejita	Undirected
153222812	viejita	Undirected
30795592	viejitarocks	Undirected
1311835567	viejitos	Undirected
3130079939	viejo	Undirected
410861950	viejo	Undirected
2579133014	viejo	Undirected
606659793	viejo	Undirected
114857164	viejo	Undirected
2723022979	viejo	Undirected
188885751	viejo	Undirected
359534949	viejo	Undirected
386185904	viejo	Undirected
279207709	viejo	Undirected
1087432483	viejos	Undirected
1403892384	viejos	Undirected
135633854	vielleicht	Undirected
386185904	viendola	Undirected
268563415	vienes	Undirected
2443145500	vienes	Undirected
619294138	viento	Undirected
254277716	viento	Undirected
191093378	viento	Undirected
54415976	vientos	Undirected
262882998	viernes	Undirected
885525002	viernes	Undirected
2593776893	viernes	Undirected
2593776893	viernes	Undirected
461729333	viernes	Undirected
19915530	viernes	Undirected
719567820053422081	viernes	Undirected
2463836414	viernes	Undirected
2443145500	viernes	Undirected
280761069	views	Undirected
249471388	vigiland	Undirected
1075267482	vil	Undirected
619294138	vil	Undirected
134487742	vil	Undirected
40990334	villa	Undirected
235370449	villa	Undirected
235370449	villa	Undirected
1098227526	villa	Undirected
2521149697	villalobos	Undirected
63005608	villarica.están	Undirected
286945005	villavicencio	Undirected
286945005	villavicencio	Undirected
84987274	villavicencio	Undirected
84987274	villavicencio	Undirected
162522787	vilma	Undirected
285912732	vilmapalma	Undirected
285912732	vilmapalmaok	Undirected
47122359	vincent	Undirected
596744986	vines	Undirected
3491156477	vinherem	Undirected
65660534	vinho	Undirected
719252175323590656	vinilos	Undirected
135633854	vinito	Undirected
2187111270	vino	Undirected
814079713	vino	Undirected
140459018	vino	Undirected
272545351	vintrash	Undirected
536556415	violencia	Undirected
536556415	violencia	Undirected
992970638	violencia	Undirected
59227932	violencia	Undirected
700803421394354176	violentito	Undirected
4623563837	vip	Undirected
395600034	vip	Undirected
376491191	virao	Undirected
376491191	virao	Undirected
376491191	virao	Undirected
60200134	virgem	Undirected
60200134	virgem	Undirected
2696424289	virgem	Undirected
2835601896	virgen	Undirected
2835601896	virgen	Undirected
2835601896	virgen	Undirected
2835601896	virgen	Undirected
2835601896	virgen	Undirected
2835601896	virgen	Undirected
95834874	virgen	Undirected
167626218	virgen	Undirected
2389187166	virgen	Undirected
1697082883	virgen	Undirected
339173600	virgen	Undirected
2178990775	virgen	Undirected
541222524	virgen	Undirected
2696424289	virgindade	Undirected
186278263	virola	Undirected
2804334259	virou	Undirected
708111701137235972	virtud	Undirected
2588418271	virtudes	Undirected
554009654	virus	Undirected
373236545	visa	Undirected
42118566	visa	Undirected
42118566	visa	Undirected
42118566	visa	Undirected
42118566	visa	Undirected
42118566	visa	Undirected
214108891	visa	Undirected
619187590	visag	Undirected
2830960018	visaje	Undirected
353408833	visaje	Undirected
1554872112	visajoso	Undirected
948086024	visajoso	Undirected
300876304	visible	Undirected
4190958729	visiones	Undirected
444021369	visita	Undirected
2906662197	visita	Undirected
1666319510	visita	Undirected
386984727	visita	Undirected
301187616	visitas	Undirected
202021730	visión	Undirected
1063038325	visión	Undirected
305183139	vista	Undirected
111083666	vista	Undirected
1573263488	vista	Undirected
115995214	vista	Undirected
271419755	vista	Undirected
2835601896	vistelos	Undirected
474229043	vistiendo	Undirected
200533872	visto	Undirected
1126193143	visto	Undirected
910953182	visto	Undirected
292589886	visto	Undirected
2448747546	visto	Undirected
420762331	visto	Undirected
236382390	visto	Undirected
2696424289	visto	Undirected
721122190146596865	visto	Undirected
2279736750	visto	Undirected
293171301	visto	Undirected
2916320056	visto	Undirected
1291570075	visto	Undirected
2535858931	visto	Undirected
194811402	vistos	Undirected
468660774	visão	Undirected
211928720	vita	Undirected
90989746	vita	Undirected
54289701	vitaminas	Undirected
54289701	vitaminas	Undirected
3389996355	viti	Undirected
102490520	vitinho	Undirected
86461130	viu	Undirected
107864004	viu	Undirected
271097551	viu	Undirected
278964400	viva	Undirected
619294138	viva	Undirected
178501569	viva	Undirected
700803421394354176	viva	Undirected
348005962	viva	Undirected
348005962	viva	Undirected
717547510538100736	viva	Undirected
142166235	viva	Undirected
739340490554892288	viva	Undirected
315894096	viva	Undirected
198946201	viva	Undirected
198946201	viva	Undirected
198946201	viva	Undirected
113779973	viva	Undirected
104332457	viva	Undirected
115547201	viva	Undirected
567344062	viva	Undirected
303500621	vivalapaz	Undirected
614439882	vivas	Undirected
126710787	vivas	Undirected
518955715	vives	Undirected
612962481	vives	Undirected
544749562	vives	Undirected
2249400512	vives	Undirected
515809245	vivido	Undirected
1327671260	viviendas	Undirected
325871252	vivirlo	Undirected
1210305776	vivo	Undirected
2835601896	vivo	Undirected
254277716	vivo	Undirected
288076653	vivo	Undirected
966675986	vivo	Undirected
253611895	vivo	Undirected
165511213	vivo	Undirected
373236545	vivo	Undirected
544749562	vivo	Undirected
544749562	vivo	Undirected
3290865046	vivo	Undirected
88002260	vivo	Undirected
994108628	vivo	Undirected
263465864	vivo	Undirected
263465864	vivo	Undirected
263465864	vivo	Undirected
263465864	vivo	Undirected
3348425236	vivo	Undirected
2463836414	vivo	Undirected
223478400	vivo	Undirected
2192612209	vivos	Undirected
266911480	vivos	Undirected
130310377	vivos	Undirected
319923274	vizinhança	Undirected
729285654736162816	vizinhos	Undirected
356309419	vizinhos	Undirected
1182074978	vizuete	Undirected
1182074978	vizuete	Undirected
1182074978	vizuete	Undirected
1182074978	vizuete	Undirected
1182074978	vizuete	Undirected
3094511686	vladimir	Undirected
55757727	vlak	Undirected
497902664	vlw	Undirected
167636848	voce	Undirected
35193358	voces	Undirected
468660774	vodka	Undirected
2696424289	voiceless	Undirected
1663465602	volante	Undirected
60200134	volta	Undirected
152127144	voltaje	Undirected
517964376	voltaje	Undirected
98934100	volumen	Undirected
619294138	voluntad	Undirected
2835601896	voluntad	Undirected
141251578	voluntad	Undirected
1385375114	voluntad	Undirected
1861969531	volveria	Undirected
3166857461	volviéndome	Undirected
288966869	vomita	Undirected
60200134	vontade	Undirected
1664070661	vontade	Undirected
65660534	vontade	Undirected
49139276	vontade	Undirected
197904088	vontade	Undirected
258143642	vosotros	Undirected
183701631	vosotros	Undirected
227063269	vosotros	Undirected
227063269	vosotros	Undirected
227063269	vosotros	Undirected
227063269	vosotroslospámpanos	Undirected
105167856	votación	Undirected
1693764918	voto	Undirected
458460568	voto	Undirected
3362845965	voto	Undirected
3362845965	votos	Undirected
3362845965	votos	Undirected
497902664	vou	Undirected
729285654736162816	vou	Undirected
2400495200	vou	Undirected
2400495200	vou	Undirected
4746190275	vou	Undirected
394245811	vou	Undirected
356396662	vou	Undirected
584353966	vou	Undirected
84467509	vou	Undirected
2227516212	vou	Undirected
708383392992247808	vou	Undirected
433762102	vou	Undirected
413284273	vou	Undirected
2671098944	vou	Undirected
2696424289	vou	Undirected
2696424289	vou	Undirected
55997879	vou	Undirected
172159885	vou	Undirected
128742192	vou	Undirected
2199823890	vou	Undirected
266911480	vou	Undirected
147373118	vou	Undirected
107864004	vou	Undirected
842874800	vou	Undirected
1218805825	voy	Undirected
1027354242	voy	Undirected
737866815175569409	voy	Undirected
2249400512	voy	Undirected
2794569019	voz	Undirected
3006255227	voz	Undirected
201515412	voz	Undirected
201515412	voz	Undirected
465118522	voz	Undirected
750148320	voz	Undirected
367365969	voz	Undirected
512441590	voz	Undirected
512441590	voz	Undirected
1177121946	voz	Undirected
862316191	voz	Undirected
466924002	voz	Undirected
406486684	voz	Undirected
86461130	voz	Undirected
2809585972	voz	Undirected
446795951	voz	Undirected
2235560507	voz	Undirected
458460568	voz	Undirected
458460568	voz	Undirected
3088887627	voz	Undirected
148828513	voz	Undirected
221629950	vtv	Undirected
2933222332	vuelas	Undirected
2750717061	vuelo	Undirected
2525918616	vuelta	Undirected
2389187166	vuelta	Undirected
194023021	vuelta	Undirected
54122382	vuelta	Undirected
987783169	vuelta	Undirected
